domain,domain_slug,sub_domain,sub_domain_slug,pillar,pillar_slug,country_iso,country_emoji,country_name,country_slug,date,rating,score,outlook
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,HMD,🇭🇲,Heard Island and McDonald Islands,heard-island-and-mcdonald-islands-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,HND,🇭🇳,Honduras,honduras-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,HRV,🇭🇷,Croatia,croatia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,IDN,🇮🇩,Indonesia,indonesia-capability-ratings,Aug 2025,NP,0,Neutral
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,IMN,🇮🇲,Isle of Man,isle-of-man-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,IRQ,🇮🇶,Iraq,iraq-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,ISL,🇮🇸,Iceland,iceland-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,ITA,🇮🇹,Italy,italy-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,JAM,🇯🇲,Jamaica,jamaica-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,JEY,🇯🇪,Jersey,jersey-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,JOR,🇯🇴,Jordan,jordan-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,JPN,🇯🇵,Japan,japan-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,KAZ,🇰🇿,Kazakhstan,kazakhstan-capability-ratings,Aug 2025,NP,0,Neutral
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,KEN,🇰🇪,Kenya,kenya-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,KGZ,🇰🇬,Kyrgyzstan,kyrgyzstan-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,KIR,🇰🇮,Kiribati,kiribati-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,KWT,🇰🇼,Kuwait,kuwait-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,LAO,🇱🇦,Lao People's Democratic Republic,lao-peoples-democratic-republic-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,LBN,🇱🇧,Lebanon,lebanon-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,LBR,🇱🇷,Liberia,liberia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,LBY,🇱🇾,Libya,libya-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,LCA,🇱🇨,Saint Lucia,saint-lucia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,LIE,🇱🇮,Liechtenstein,liechtenstein-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,LSO,🇱🇸,Lesotho,lesotho-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,LTU,🇱🇹,Lithuania,lithuania-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,MAC,🇲🇴,Macao,macao-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,MAF,🇲🇫,Saint Martin (French part),saint-martin-french-part-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,MAR,🇲🇦,Morocco,morocco-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,MCO,🇲🇨,Monaco,monaco-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,MDA,🇲🇩,"Moldova, Republic of",moldova-republic-of-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,MEX,🇲🇽,Mexico,mexico-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,MHL,🇲🇭,Marshall Islands,marshall-islands-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,MLT,🇲🇹,Malta,malta-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,MNE,🇲🇪,Montenegro,montenegro-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,MNP,🇲🇵,Northern Mariana Islands,northern-mariana-islands-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,MOZ,🇲🇿,Mozambique,mozambique-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,MSR,🇲🇸,Montserrat,montserrat-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,MTQ,🇲🇶,Martinique,martinique-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,MYS,🇲🇾,Malaysia,malaysia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,MYT,🇾🇹,Mayotte,mayotte-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,NCL,🇳🇨,New Caledonia,new-caledonia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,NER,🇳🇪,Niger,niger-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,NFK,🇳🇫,Norfolk Island,norfolk-island-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,NGA,🇳🇬,Nigeria,nigeria-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,NIC,🇳🇮,Nicaragua,nicaragua-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,NIU,🇳🇺,Niue,niue-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,NLD,🇳🇱,Netherlands,netherlands-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,NPL,🇳🇵,Nepal,nepal-capability-ratings,Aug 2025,NP,0,Neutral
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,NZL,🇳🇿,New Zealand,new-zealand-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,OMN,🇴🇲,Oman,oman-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,PAN,🇵🇦,Panama,panama-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,PHL,🇵🇭,Philippines,philippines-capability-ratings,Aug 2025,NP,0,Neutral
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,PNG,🇵🇬,Papua New Guinea,papua-new-guinea-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,POL,🇵🇱,Poland,poland-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,PSE,🇵🇸,"Palestine, State of",palestine-state-of-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,PYF,🇵🇫,French Polynesia,french-polynesia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,REU,🇷🇪,Réunion,réunion-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,ROU,🇷🇴,Romania,romania-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,RWA,🇷🇼,Rwanda,rwanda-capability-ratings,Aug 2025,NP,0,Neutral
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,SAU,🇸🇦,Saudi Arabia,saudi-arabia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,SDN,🇸🇩,Sudan,sudan-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,SEN,🇸🇳,Senegal,senegal-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,SGS,🇬🇸,South Georgia and the South Sandwich Islands,south-georgia-and-the-south-sandwich-islands-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,SHN,🇸🇭,"Saint Helena, Ascension and Tristan da Cunha",saint-helena-ascension-and-tristan-da-cunha-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,SJM,🇸🇯,Svalbard and Jan Mayen,svalbard-and-jan-mayen-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,SLB,🇸🇧,Solomon Islands,solomon-islands-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,SLV,🇸🇻,El Salvador,el-salvador-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,SMR,🇸🇲,San Marino,san-marino-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,SOM,🇸🇴,Somalia,somalia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,SPM,🇵🇲,Saint Pierre and Miquelon,saint-pierre-and-miquelon-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,SRB,🇷🇸,Serbia,serbia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,SSD,🇸🇸,South Sudan,south-sudan-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,STP,🇸🇹,Sao Tome and Principe,sao-tome-and-principe-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,SUR,🇸🇷,Suriname,suriname-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,SWE,🇸🇪,Sweden,sweden-capability-ratings,Aug 2025,NP,0,Neutral
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,SWZ,🇸🇿,Eswatini,eswatini-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,SYC,🇸🇨,Seychelles,seychelles-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,TGO,🇹🇬,Togo,togo-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,THA,🇹🇭,Thailand,thailand-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,TKL,🇹🇰,Tokelau,tokelau-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,TKM,🇹🇲,Turkmenistan,turkmenistan-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,TLS,🇹🇱,Timor-Leste,timor-leste-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,TON,🇹🇴,Tonga,tonga-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,TTO,🇹🇹,Trinidad and Tobago,trinidad-and-tobago-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,TUV,🇹🇻,Tuvalu,tuvalu-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,TWN,🇹🇼,"Taiwan, Province of China",taiwan-province-of-china-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,TZA,🇹🇿,"Tanzania, United Republic of",tanzania-united-republic-of-capability-ratings,Aug 2025,NP,0,Neutral
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,UGA,🇺🇬,Uganda,uganda-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,UKR,🇺🇦,Ukraine,ukraine-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,URY,🇺🇾,Uruguay,uruguay-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,UZB,🇺🇿,Uzbekistan,uzbekistan-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,VCT,🇻🇨,Saint Vincent and the Grenadines,saint-vincent-and-the-grenadines-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,VEN,🇻🇪,"Venezuela, Bolivarian Republic of",venezuela-bolivarian-republic-of-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,VGB,🇻🇬,"Virgin Islands, British",virgin-islands-british-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,VNM,🇻🇳,Viet Nam,viet-nam-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,VUT,🇻🇺,Vanuatu,vanuatu-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,WLF,🇼🇫,Wallis and Futuna,wallis-and-futuna-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,WSM,🇼🇸,Samoa,samoa-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,YEM,🇾🇪,Yemen,yemen-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,ZAF,🇿🇦,South Africa,south-africa-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,ZMB,🇿🇲,Zambia,zambia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,ZWE,🇿🇼,Zimbabwe,zimbabwe-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,ABW,🇦🇼,Aruba,aruba-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,CCK,🇨🇨,Cocos (Keeling) Islands,cocos-keeling-islands-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,COK,🇨🇰,Cook Islands,cook-islands-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,ESH,🇪🇭,Western Sahara,western-sahara-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,GMB,🇬🇲,Gambia,gambia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,IOT,🇮🇴,British Indian Ocean Territory,british-indian-ocean-territory-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,MNP,🇲🇵,Northern Mariana Islands,northern-mariana-islands-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,NIU,🇳🇺,Niue,niue-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,PCN,🇵🇳,Pitcairn,pitcairn-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,PLW,🇵🇼,Palau,palau-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,SHN,🇸🇭,"Saint Helena, Ascension and Tristan da Cunha",saint-helena-ascension-and-tristan-da-cunha-capability-ratings,Aug 2025,NP,0,Neutral
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,SLE,🇸🇱,Sierra Leone,sierra-leone-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,TON,🇹🇴,Tonga,tonga-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,VAT,🇻🇦,Holy See (Vatican City State),holy-see-vatican-city-state-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,AFG,🇦🇫,Afghanistan,afghanistan-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,BDI,🇧🇮,Burundi,burundi-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,BMU,🇧🇲,Bermuda,bermuda-capability-ratings,Aug 2025,NP,0,Neutral
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,DMA,🇩🇲,Dominica,dominica-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,FJI,🇫🇯,Fiji,fiji-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,GUM,🇬🇺,Guam,guam-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,LSO,🇱🇸,Lesotho,lesotho-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,MDG,🇲🇬,Madagascar,madagascar-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,PER,🇵🇪,Peru,peru-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,SMR,🇸🇲,San Marino,san-marino-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,EGY,🇪🇬,Egypt,egypt-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,IRN,🇮🇷,"Iran, Islamic Republic of",iran-islamic-republic-of-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,ARG,🇦🇷,Argentina,argentina-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,CHL,🇨🇱,Chile,chile-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,ESP,🇪🇸,Spain,spain-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,IDN,🇮🇩,Indonesia,indonesia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,AUT,🇦🇹,Austria,austria-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,CZE,🇨🇿,Czechia,czechia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,MEX,🇲🇽,Mexico,mexico-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,RUS,🇷🇺,Russian Federation,russian-federation-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,SVK,🇸🇰,Slovakia,slovakia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,SVN,🇸🇮,Slovenia,slovenia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,BEL,🇧🇪,Belgium,belgium-capability-ratings,Aug 2025,NP,0,Positive
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,ITA,🇮🇹,Italy,italy-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,TWN,🇹🇼,"Taiwan, Province of China",taiwan-province-of-china-capability-ratings,Aug 2025,NP,0,Stable
